,text,label
7807,什么叫又我这才不是 ,6
7808,难道不是秀恩爱么 ,6
7809,容容值得所有的爱，容容喜欢你 ,2
7810,真滴太喜欢他了想要为他做更多每天都很慌张qaq ,2
7811,不用慌啦，容容这么好我们的喜欢是对他最好的支持 ,2
7812,那么严重，要干嘛去呢？ ,6
7813,哈哈，没有啦！兼职而已…不过站了一天有点累… ,1
7814,哈哈，原来如此。问下哈，对了你家那位的雅思考了么？ ,1
7815,木有呢…他打算暑假考！你呢？！准备得怎样？！ ,6
7816,像我这种穿着睡衣棉鞋去邻居家坐还不尴尬的有时候不想换衣服还直接穿着去菜市场附近买东西的hhhh ,1
7817,我在家是真的没形象  所以不希望有人来我家 ,6
7818,哈哈哈哈哈在他们到你家门口的时候拿着衣服往楼上跑，换好了再下来 ,1
7819,不  我懒得换衣服哈哈哈哈 ,1
7820,你是不是把学校的喜鹊抓到你们那儿去了 ,6
7821,嗯  你不是不爱看见喜鹊嘛  我就全抓了 ,6
7822,那我回去只要还有一只喜鹊我就把你头敲破 ,6
7823,哇，身材好到！好靓啊爱人，越来越爱人啊！ ,2
7824,我收埋咗个小小肚腩个妆慧慧化噶！因为我完全唔识化我一直都甘爱爱人你既！！ ,6
7825,爱人天生丽质，少少妆就好ok！ ,2
7826,我支持小宋佳，小宋佳是最棒的 ,2
7827,那你跑来这里干嘛，永远爱俪俪，小宋佳算什么 ,5
7828,我就是不喜欢孙俪，非常不喜欢。 ,5
7829,如果是眼皮疼的话要小心是麦粒肿 ,6
7830,刚刚去照镜子看了看，下眼皮里面起了个包 ,6
7831,差不多应该是麦粒肿吧，一般情况下几天就自己没了 ,6
7832,请教个问题：片剂卖得极差，新开发缓释片有前景吗？ ,6
7833,片剂卖得不好的原因找到吗？是剂型吗？ ,6
7834,是个非主流的抗抑郁药，美国卖的还可以，国内仿片剂上巿好几年了，没卖起来。缓释片没人仿。 ,6
7835,你家地砖应该做美缝的，这样里面就不会有黑色的东西了 ,6
7836,精装修，开发商搞的，质量太差。 ,5
7837,精装修房子木有几个好的，哈哈，不过给你一个毛坯房，你肯定能布置很好 ,1
7838,有机会第二套房子肯定毛胚。 ,6
7839,哪一款香味更舒服？我顺便给你说哈，我妈他们去泰国和普吉才2000多 ,6
7840,"粉色那款我用,我觉得不错！啊啊！那么便宜 ",2
7841,持久性好不好？我就是觉得好便宜啊 ,6
7842,真漂亮皮肤够白 ,2
7843,谢谢拍照的时候刚刚好是尴尬期脸掉毛了现在好多了李昀吧 ,6
7844,是我是我你原来不是养了一只什么挂掉了的啊这是重新养的吗 ,6
7845,顺利姐姐说明天只好上数学 ,6
7846,祝她顺顺利利的上数学 ,2
7847,好像已经成定局了，自己今天y一扣通用妹子吧。 ,6
7848,等了很久就在气愤想卸载大麦tm竟然付款成功 ,3
7849,我心好累～为什么你们都抢到了～ ,3
7850,抢过三次也是才成功过一次 ,6
7851,男生的无名指戴了戒指 ,6
7852,不是我丑他比我帅 ,6
7853,那你肯定也认识他。妈妈的生日礼物倒是可以带在无名指 ,6
7854,吴先森取了一个勤劳貌美的妻子 ,2
7855,我也嫁了一个有才会赚钱的老公哈哈哈 ,1
7856,deideidei，你最幸福❤ ,2
7857,我给小金毛喂了几颗葡萄，后来没精神了两天不吃不喝。现在好了，对以后会有影响么 ,3
7858,狗不能吃葡萄，会容易引起肾衰竭 ,6
7859,他现在也是每天喝很多水，尿很多 ,3
7860,有些狗一颗葡萄就能引发肾衰竭，以后要多多注意 ,6
7861,他得细小了，这个病严重吗 ,3
7862,哈哈哈哈哈，首页都是我们 ,1
7863,对，关键转的那些衣服啥的还不是特别好看 ,6
7864,我们都不看衣服好吗，为了中奖的 ,6
7865,你现在更博都不需要理由了吗 ,6
7866,不需要，就你话多！ ,6
7867,今天的生活也是同样的苦涩 ,3
7868,#俞灏明#你太瘦了，多吃点吧，瘦的让人心疼 ,3
7869,确实太瘦了    我也心疼灏明哥哥 ,3
7870,恩#俞灏明#不是会失眠吗？睡不好就会瘦 ,3
7871,嗯嗯，灏明好辛苦，灏明最棒最有才了，他会越来越健康的，咱们一起守护着他～～ ,2
7872,那眼神太霸气了 ,2
7873,我震惊了啊！ ,2
7874,你亲眼所见啊？有没有被吓到两腿软掉 ,6
7875,怎么可能亲眼么，哈哈哈，否则我会拔刀相助的 ,1
7876,哈哈哈，帮那个悍妇欺负小正太哇 ,1
7877,哈哈，眼子跟鸭毛特别上档次 ,1
7878,还有好多张你跟mv似的 ,6
7879,那不是我跑得比较溜么，要不然哪来得mv看 ,6
7880,哈哈哈哈哈哈，无情的嘲笑，李胜利要打人了 ,1
7881,哈哈哈一想到那个人一本正经的说是美人鱼本鱼。我就想乐 ,1
7882,她看的美人鱼是哪个版本的，突然有点心疼演美人鱼的那个人 ,3
7883,我天姐你为啥越长越好看 ,2
7884,硕大一张脸，你说好看？ ,3
7885,可以说非常好看了！ ,2
7886,我表示一加手机真心不咋滴！ ,5
7887,那可能只是你认为 ,6
7888,你自己体验！我体验感觉是不咋滴问题一大堆！ ,5
7889,我从2体验到5 ,6
7890,喜爱的故事，我要搜搜！ps:那个男主角很眼熟的感觉好像演过什么反面角色 ,2
7891,沉默的羔羊，给你留下心理阴影了吧？ ,6
7892,晕，这是他年轻时候拍的呀！安东尼·霍普金斯，他在佐罗的面具中也超赞！可以贵气逼人，亦正亦邪。 ,2
7893,你想玩啥？ ,6
7894,特别没意思。我们在那打了会篮球！ ,6
7895,去了次沙山，浑身到处是沙子！ ,6
7896,卡倒是不卡，毕竟我没游戏，不喜欢mate的摄像头位置， ,6
7897,使用感挺好呗~ ,2
7898,还不错，不过下次我计划换荣耀系列的，感觉也很好。商务类的那些价格还是有点贵。 ,2
7899,光顾着看mv了，歌都没听懂 ,6
7900,那就再听一遍，笨 ,6
7901,怪伤感的，等我情绪缓一缓 ,3
7902,很多事情只要一直相信一直去爱，就会有深刻的收获。戒不掉爱的人就一起信-爱成瘾吧！ ,6
7903,顺便问一句，请吃饭的姐姐好看吗，还没追，想等养肥了再看 ,6
7904,看了就想谈恋爱，好喜欢丁海寅，这是我第二喜欢的韩男星了 ,2
7905,我的天，对丁海寅还不太了解，需要这部剧来打开新世界了 ,6
7906,妹夫，当爹的感觉爽不 ,6
7907,也还好，最近睡眠时间很稳定 ,6
7908,那不错，养成习惯了就ok了 ,2
7909,这个过程痛苦了点 ,3
7910,夸一句真会挑图23333 ,2
7911,有的人的图看了想吐于妈新剧女主角也好丑 ,5
7912,但是新的就拿一张，小红绳你还可以放阿碧 ,6
7913,没前任我照样哭 ,3
7914,我看的很生气啊就是觉得他们很作很硌叽可能我和男朋友相处模式属于郑恺那一对那种 ,5
7915,我觉得非常可惜，没想到女主最后跟别人结婚了！ ,3
7916,其实他已经暗恋你好几年啦 ,6
7917,你忘了也就算了，还说风凉话 ,5
7918,我都不知道他是谁。瞎说的 ,6
7919,你在转移话题，忽略了我说的第一句话 ,5
7920,woc，图一超想吃！ ,2
7921,豆芽焯水垫底上面铺的是焯水过冰鸡腿肉然后调味是层次感很丰富的酸辣甜这样的 ,2
7922,要能投胎做四川人真是八辈子福分 ,2
7923,垃圾乐视，垃圾垃圾垃圾 ,5
7924,你用的是三星，骂别人垃圾，小心手机爆炸炸死你！ ,5
7925,搞清楚note7和s7edge，另外，乐视难道不是垃圾？垃圾乐视给的你6毛一条吧，72 ,5
7926,看不惯你随便叫别人垃圾呗，所以诅咒下你呗！ ,5
7927,是否想念你的木木仔 ,6
7928,想忙碌起来会好过点 ,6
7929,愿你们的校园爱情开花结果 ,2
7930,谢谢姐会加油的 ,1
7931,你俩其实真的瞒有夫妻相 ,2
7932,切洋葱吖？戴个头盔试下喇 ,6
7933,5系啊··系绿色架葱啊 ,6
7934,赫赫、切葱都会流眼泪么？ ,6
7935,看那个节目，哪怕那时候吃的是大饼都是香的 ,2
7936,憋说了说的我又饿了 ,6
7937,我刚那会从咱们面试班的一个同学朋友圈里看到你们的合照，我才发现，泽哥自带领导风范 ,6
7938,沙县小吃，这个也不错，我在青岛超爱吃！ ,2
7939,天，搞半天不是本地的 ,6
7940,是本地啊！沙县小吃全国有名，福建特色，和兰州拉面，黄焖鸡，并列存在于全国各地！ ,6
7941,我的小王子呢？温馨浪漫的聚会。 ,6
7942,静月，小王子忙着看电视哪！ ,6
7943,有两个孩子的家庭气氛就是好。 ,6
7944,我们公司博饼状元购物卡300 ,6
7945,不错了，我们购物卡200 ,6
7946,我们公司上市红包200我们老板的抠你们是不会知道的 ,3
7947,快起床啦表妹，下雪啦 ,6
7948,哈哈哈，刚睡醒，真的下雪了！开心 ,1
7949,哈哈，我济南的线人告诉我下的还可以 ,1
7950,生日快乐25岁你还是花季 ,2
7951,谢谢猴哥的祝福！男人越老越值钱啊，呵呵，那天去成都没见上，有时间了咱们再聚，麻将的走起！ ,1
7952,你们两下次有空就来宽窄巷子，我请你们喝顶级功夫茶。哈哈 ,1
7953,这是故意说的，看评论他明显是活粉，估计是你们家正版 ,6
7954,别忘了她家买的水军经常跑错片场 ,6
7955,我没见过水军还会聊天的，说图错了还还阴阳怪气的附和的 ,6
7956,你们当初踩老贾三次的时候可不是这个态度 ,5
7957,原来要门票的方式错了重来~贾士凯快给我门票否则我踩你三脚 ,5
7958,你们还做了表情包哈哈哈哈哈哈在暗无天日的日子里承包了我的笑点，门票？不存在了 ,1
7959,目的地是杭州吗？快来！咱们去吃烤肉！ ,6
7960,并:医生说我营养太好，决定要开始吃素 ,6
7961,这家真的很好吃！可以吃完这家再吃素！或者你闭关结束来大吃一顿！ ,6
7962,超难啊!!几乎都没准备好就听完了~ ,6
7963,唉~听完先醒起哩题考咩!系喔david~你去左边度稳食阿? ,6
7964,"恩恩,就系甘啦!!我去左烟台读啊~ ",6
7965,哇~做咩走感远读阿?贪无王管阿?哈哈 ,1
7966,呵呵~考得五好阿嘛~ ,1
7967,讲到好似流放感既?感习唔习惯阿? ,6
7968,"物你感讲噶~还好啦,不过衣家温度系零下八度哦~ ",6
7969,草、他怎么了！！！ ,3
7970,死了啊都一周了 ,3
7971,你怎么没给我说 ,3
7972,鱼与熊掌不可兼得，懂你的同类，给不了你你没有的东西。两块不同的拼图，才有可能拼成一个完整的圆。 ,6
7973,而有时候不同的拼图拼成的是方 ,6
7974,抱着让人羡慕的幸福，却在习惯，平淡后贪心不懂满足。还是这句话。得不到的永远在骚动，被偏爱的都有恃无恐。 ,6
7975,哥你拍它的时候它乖吗 ,6
7976,也挺淘的，不过在零食的诱惑下，都乖了 ,6
7977,好吧我的狗狗一点都不配合我 ,6
7978,抓瞬间就好，让狗狗摆姿势确实挺难的 ,6
7979,两个星期就可以上手了吗，不会咬你吗。 ,6
7980,这只超温顺的，有被另外一只公的咬，不过是刚买回来几天的时候，现在都不会咬人了 ,2
7981,好羡慕温顺的，我现在两只新的，一只胆小，走动下就盯着你。一只只知道睡。 ,6
7982,我去看北京vs浙江！嘻嘻 ,1
7983,昨个吃得那叫一个爽啊！ ,1
7984,忘了合影，太失误！！！ ,3
7985,别的我不敢说，但是请一个保姆真的可以降低父母的焦虑值。可以查查父母焦虑会影响孩子什么。 ,6
7986,会影响孩子什么？ ,6
7987,具体怎么说忘了，大概是美国某文章指出，父母的焦虑值，特别是母亲，会传染给孩子，从而影响孩子的性格等等方面发展。 ,6
7988,三线的实力一线的脾气 ,5
7989,自己截屏转身瞬间笑着的没发火 ,5
7990,我不相信表情我只相信动作与人品 ,5
7991,还有你没资格评论谁的人品你和人熟啊？ ,5
7992,加油尽量吃流食别吃硬的东西买儿童软毛牙刷记得把牙齿刷干净摘掉之后记得戴保持器 ,6
7993,哈哈，买电动牙刷会刷得更干净，谢谢你的建议！ ,1
7994,emmm我戴的时候没用过电动牙刷我一直用的儿童牙刷我是怕电动牙刷动力太大会把铁丝什么的刷下来 ,6
7995,关键是，他不喜欢你 ,6
7996,才不是我都不知道他是谁呢 ,6
7997,哈哈哈，肯定是盲僧，我用双手，成就你的梦想！ ,1
7998,香奈儿美女主持坐我旁边〜 ,6
7999,真羡慕啊小丁美女坐我旁边 ,2
8000,小丁是大美女你要感到荣幸 ,2
8001,好想去！！ ,6
8002,来吧来吧，我们家周边的景色原来特别好看啊，随便选条路都漂亮 ,2
8003,所以要善于发现身边的美景 ,6
8004,我就纳闷了，三四流明星有那么值得看吗？说实话我还真不认识他们是谁！干嘛的 ,5
8005,井底之蛙！整天只会说别人脑残自己才无知，你还活在80年代吗？ ,5
8006,发现你们真是二逼 ,5
8007,早上六点多起来晒被子，结果阴了一天一点太阳都木有 ,3
8008,哎～运气不佳，好羡慕别人晒得胖胖的被子 ,3
8009,是滴，胖胖的睡的才暖和 ,6
8010,你可真行，我佩服你，我没有这么大的毅力，我已经胖到深渊起不来了 ,3
8011,佩服啥我这才是第二次出来晨跑悄悄告诉你我已经150了 ,3
8012,是你的头像给我的误导吗，我觉得你就和你的头像一样瘦 ,6
8013,那个光头吧，做个下斜俯卧撑我爸还说牛，我说你闺女天天在你眼前下斜，你咋不夸夸呢 ,6
8014,那个人在中国演员里，尤其是内地算是练的不错的了，你得看跟谁比啊 ,6
8015,任天野也不错，深蹲260公斤 ,6
8016,没听说过这个人，个人喜欢王胜利 ,6
8017,咱俩说的不是一个光头 ,6
8018,我也馋了妮妮 ,6
8019,哈哈其实我每次看到你发吃的我就泪眼了 ,1
8020,真的吗哈哈你啥时回来呀 ,1
8021,啊哈哈哈哈哈哈闻着他的鱼就超级咸 ,1
8022,他就是在讽刺我们都是咸鱼 ,5
8023,竟然这么有鱼意！ ,6
8024,写的真好〜过去不要只用whatapp啊，我们上不了啊〜那啥，你那句随夫搬家，太霸气了吧！ ,6
8025,嘿嘿你最懂我，我们两口子原则就是在一起，那就一起远走高飞 ,1
8026,嘿嘿〜好好学德语哈〜过去帮我仔细研究下那的啤酒〜原料、口感、发酵时间、品牌故事神马的，有空写个报告给我 ,1
8027,别（四声）对敦煌动心了，赶紧准备去德国玩啊 ,6
8028,突然收到了来自刘帅的点赞受宠若惊 ,1
8029,哈哈哈哈哈因为真的好看，火速赶来赞一个 ,1
8030,哎呀好羞羞谢谢你哈 ,1
8031,客气了客气了，以后我常来给你点赞 ,1
8032,下次记到把娃儿带到，不然不见~ ,6
